time,latitude,longitude,rides
8/6/2025 0:30,23.0189,72.5453,27
8/6/2025 0:30,23.0226,72.55890000000001,47
8/6/2025 0:30,23.0217,72.5701,41
8/6/2025 0:30,23.0202,72.5795,48
8/6/2025 0:30,23.021,72.59490000000001,10
8/6/2025 0:30,22.990699999999997,72.5539,79
8/6/2025 0:30,22.993499999999997,72.5637,22
8/6/2025 0:30,22.990699999999997,72.56979999999999,89
8/6/2025 0:30,22.9853,72.5758,83
8/6/2025 0:30,22.987599999999997,72.59440000000001,67
8/6/2025 0:30,22.9792,72.54679999999999,16
8/6/2025 0:30,22.9812,72.5604,76
8/6/2025 0:30,22.9829,72.57039999999999,45
8/6/2025 0:30,22.9806,72.5827,53
8/6/2025 0:30,22.9772,72.5886,44
8/6/2025 0:30,23.008300000000002,72.5488,74
8/6/2025 0:30,23.0091,72.5557,29
8/6/2025 0:30,23.0076,72.57109999999999,4
8/6/2025 0:30,23.0085,72.5772,52
8/6/2025 0:30,23.011400000000002,72.5929,59
8/6/2025 0:30,23.028200000000002,72.5538,69
8/6/2025 0:30,23.0302,72.55720000000001,75
8/6/2025 0:30,23.0336,72.57279999999999,100
8/6/2025 0:30,23.032300000000003,72.5809,72
8/6/2025 0:30,23.026600000000002,72.5905,79
8/6/2025 0:45,23.0209,72.5472,54
8/6/2025 0:45,23.0159,72.5626,92
8/6/2025 0:45,23.0244,72.56779999999999,60
8/6/2025 0:45,23.016099999999998,72.5812,84
8/6/2025 0:45,23.0224,72.5866,11
8/6/2025 0:45,22.9854,72.55,10
8/6/2025 0:45,22.9893,72.5578,29
8/6/2025 0:45,22.987699999999997,72.56639999999999,10
8/6/2025 0:45,22.9868,72.57809999999999,79
8/6/2025 0:45,22.9853,72.59190000000001,26
8/6/2025 0:45,22.9755,72.55149999999999,0
8/6/2025 0:45,22.983900000000002,72.5567,46
8/6/2025 0:45,22.9779,72.5672,98
8/6/2025 0:45,22.9774,72.57639999999999,6
8/6/2025 0:45,22.9754,72.59,15
8/6/2025 0:45,23.0119,72.5512,16
8/6/2025 0:45,23.005200000000002,72.56190000000001,90
8/6/2025 0:45,23.0133,72.56979999999999,53
8/6/2025 0:45,23.0091,72.5786,5
8/6/2025 0:45,23.0061,72.5874,35
8/6/2025 0:45,23.0316,72.5536,76
8/6/2025 0:45,23.0261,72.5627,18
8/6/2025 0:45,23.0261,72.57239999999999,17
8/6/2025 0:45,23.029400000000003,72.5813,5
8/6/2025 0:45,23.0273,72.59,76
8/6/2025 1:00,23.0201,72.5502,83
8/6/2025 1:00,23.017699999999998,72.5614,56
8/6/2025 1:00,23.023699999999998,72.57159999999999,5
8/6/2025 1:00,23.0162,72.5758,8
8/6/2025 1:00,23.0188,72.5881,49
8/6/2025 1:00,22.9864,72.55,86
8/6/2025 1:00,22.9941,72.562,16
8/6/2025 1:00,22.9869,72.57369999999999,68
8/6/2025 1:00,22.9931,72.5799,74
8/6/2025 1:00,22.987699999999997,72.5939,50
8/6/2025 1:00,22.9814,72.5536,67
8/6/2025 1:00,22.9786,72.5639,2
8/6/2025 1:00,22.9803,72.568,74
8/6/2025 1:00,22.9783,72.5767,13
8/6/2025 1:00,22.9837,72.5891,92
8/6/2025 1:00,23.0107,72.547,11
8/6/2025 1:00,23.010900000000003,72.55550000000001,73
8/6/2025 1:00,23.0055,72.56649999999999,27
8/6/2025 1:00,23.0101,72.57639999999999,25
8/6/2025 1:00,23.009800000000002,72.5857,42
8/6/2025 1:00,23.0346,72.5462,53
8/6/2025 1:00,23.0313,72.5627,23
8/6/2025 1:00,23.0288,72.5719,30
8/6/2025 1:00,23.026300000000003,72.5757,72
8/6/2025 1:00,23.0343,72.5917,56
8/6/2025 1:15,23.0166,72.54639999999999,21
8/6/2025 1:15,23.0197,72.5573,82
8/6/2025 1:15,23.0175,72.5658,82
8/6/2025 1:15,23.0212,72.57979999999999,21
8/6/2025 1:15,23.019199999999998,72.5895,55
8/6/2025 1:15,22.985699999999998,72.5479,54
8/6/2025 1:15,22.987199999999998,72.5647,93
8/6/2025 1:15,22.9927,72.5658,13
8/6/2025 1:15,22.9867,72.5793,53
8/6/2025 1:15,22.9865,72.586,50
8/6/2025 1:15,22.9752,72.5519,78
8/6/2025 1:15,22.9753,72.5628,78
8/6/2025 1:15,22.9759,72.567,5
8/6/2025 1:15,22.9799,72.5752,29
8/6/2025 1:15,22.9799,72.5862,20
8/6/2025 1:15,23.006700000000002,72.5526,94
8/6/2025 1:15,23.0137,72.5575,30
8/6/2025 1:15,23.0088,72.56649999999999,94
8/6/2025 1:15,23.014100000000003,72.5755,64
8/6/2025 1:15,23.0091,72.5886,97
8/6/2025 1:15,23.035,72.553,33
8/6/2025 1:15,23.032400000000003,72.55720000000001,48
8/6/2025 1:15,23.0276,72.57329999999999,41
8/6/2025 1:15,23.0344,72.5761,100
8/6/2025 1:15,23.0286,72.5912,59
8/6/2025 1:30,23.0197,72.5544,21
8/6/2025 1:30,23.019,72.5601,92
8/6/2025 1:30,23.0152,72.57239999999999,62
8/6/2025 1:30,23.0218,72.5758,81
8/6/2025 1:30,23.0168,72.5856,52
8/6/2025 1:30,22.988699999999998,72.5492,35
8/6/2025 1:30,22.987199999999998,72.558,68
8/6/2025 1:30,22.994,72.574,100
8/6/2025 1:30,22.987699999999997,72.58,41
8/6/2025 1:30,22.985,72.5857,70
8/6/2025 1:30,22.9784,72.5462,15
8/6/2025 1:30,22.9837,72.5628,60
8/6/2025 1:30,22.979300000000002,72.56949999999999,52
8/6/2025 1:30,22.9803,72.5803,74
8/6/2025 1:30,22.9755,72.5862,60
8/6/2025 1:30,23.0148,72.5529,61
8/6/2025 1:30,23.0091,72.5639,74
8/6/2025 1:30,23.0105,72.5679,12
8/6/2025 1:30,23.0149,72.57639999999999,64
8/6/2025 1:30,23.0106,72.5943,94
8/6/2025 1:30,23.032400000000003,72.5459,39
8/6/2025 1:30,23.026400000000002,72.5611,99
8/6/2025 1:30,23.0337,72.56639999999999,23
8/6/2025 1:30,23.0343,72.5803,91
8/6/2025 1:30,23.0303,72.5877,36
8/6/2025 1:45,23.0175,72.5486,100
8/6/2025 1:45,23.0213,72.55930000000001,66
8/6/2025 1:45,23.0231,72.5749,35
8/6/2025 1:45,23.0241,72.5787,76
8/6/2025 1:45,23.0189,72.5864,32
8/6/2025 1:45,22.991,72.5508,71
8/6/2025 1:45,22.994699999999998,72.5575,57
8/6/2025 1:45,22.989199999999997,72.5726,38
8/6/2025 1:45,22.990399999999998,72.58149999999999,77
8/6/2025 1:45,22.9928,72.5938,30
8/6/2025 1:45,22.9842,72.5548,7
8/6/2025 1:45,22.9835,72.5575,39
8/6/2025 1:45,22.981,72.57289999999999,35
8/6/2025 1:45,22.982,72.5814,67
8/6/2025 1:45,22.9836,72.5904,52
8/6/2025 1:45,23.005300000000002,72.5521,38
8/6/2025 1:45,23.007800000000003,72.5564,71
8/6/2025 1:45,23.0101,72.5713,40
8/6/2025 1:45,23.006300000000003,72.5808,15
8/6/2025 1:45,23.0084,72.59490000000001,54
8/6/2025 1:45,23.0317,72.55409999999999,64
8/6/2025 1:45,23.0269,72.55550000000001,44
8/6/2025 1:45,23.0307,72.56689999999999,40
8/6/2025 1:45,23.03,72.58239999999999,43
8/6/2025 1:45,23.026500000000002,72.5868,49
8/6/2025 2:00,23.023799999999998,72.5533,67
8/6/2025 2:00,23.0179,72.5579,97
8/6/2025 2:00,23.016,72.573,69
8/6/2025 2:00,23.0241,72.5843,50
8/6/2025 2:00,23.0163,72.5852,49
8/6/2025 2:00,22.989099999999997,72.55109999999999,92
8/6/2025 2:00,22.9912,72.5567,52
8/6/2025 2:00,22.985899999999997,72.5693,90
8/6/2025 2:00,22.9879,72.585,22
8/6/2025 2:00,22.985699999999998,72.5864,20
8/6/2025 2:00,22.9751,72.5482,33
8/6/2025 2:00,22.9756,72.5552,37
8/6/2025 2:00,22.9787,72.5666,0
8/6/2025 2:00,22.9797,72.5826,77
8/6/2025 2:00,22.9756,72.5912,70
8/6/2025 2:00,23.008200000000002,72.5456,51
8/6/2025 2:00,23.009800000000002,72.55890000000001,43
8/6/2025 2:00,23.006600000000002,72.567,42
8/6/2025 2:00,23.013,72.5807,24
8/6/2025 2:00,23.007800000000003,72.58720000000001,36
8/6/2025 2:00,23.025100000000002,72.5518,2
8/6/2025 2:00,23.0302,72.5605,11
8/6/2025 2:00,23.031000000000002,72.57149999999999,38
8/6/2025 2:00,23.0258,72.5823,13
8/6/2025 2:00,23.032500000000002,72.586,49
8/6/2025 2:15,23.017599999999998,72.5512,82
8/6/2025 2:15,23.0241,72.5568,56
8/6/2025 2:15,23.0162,72.56509999999999,92
8/6/2025 2:15,23.0243,72.5829,16
8/6/2025 2:15,23.0233,72.5858,16
8/6/2025 2:15,22.994699999999998,72.5459,61
8/6/2025 2:15,22.9895,72.56490000000001,6
8/6/2025 2:15,22.9879,72.57029999999999,31
8/6/2025 2:15,22.986099999999997,72.5752,81
8/6/2025 2:15,22.994,72.5942,45
8/6/2025 2:15,22.9797,72.5519,25
8/6/2025 2:15,22.9777,72.5553,24
8/6/2025 2:15,22.9798,72.5654,6
8/6/2025 2:15,22.983,72.5826,16
8/6/2025 2:15,22.9753,72.59490000000001,11
8/6/2025 2:15,23.0149,72.5455,35
8/6/2025 2:15,23.012400000000003,72.565,4
8/6/2025 2:15,23.0136,72.5658,45
8/6/2025 2:15,23.011300000000002,72.5846,98
8/6/2025 2:15,23.007,72.592,7
8/6/2025 2:15,23.032400000000003,72.5544,61
8/6/2025 2:15,23.0344,72.55720000000001,18
8/6/2025 2:15,23.0288,72.57339999999999,95
8/6/2025 2:15,23.0343,72.57939999999999,0
8/6/2025 2:15,23.0316,72.5891,94
8/6/2025 2:30,23.0166,72.5535,16
8/6/2025 2:30,23.0152,72.5605,18
8/6/2025 2:30,23.0227,72.5706,52
8/6/2025 2:30,23.0208,72.5821,83
8/6/2025 2:30,23.0226,72.58890000000001,40
8/6/2025 2:30,22.992099999999997,72.5526,75
8/6/2025 2:30,22.99,72.5583,95
8/6/2025 2:30,22.9882,72.57,74
8/6/2025 2:30,22.987699999999997,72.5788,90
8/6/2025 2:30,22.9879,72.5894,82
8/6/2025 2:30,22.9842,72.5485,67
8/6/2025 2:30,22.9803,72.56020000000001,24
8/6/2025 2:30,22.9849,72.57459999999999,98
8/6/2025 2:30,22.9784,72.5755,36
8/6/2025 2:30,22.9751,72.5915,2
8/6/2025 2:30,23.0091,72.54679999999999,0
8/6/2025 2:30,23.005100000000002,72.5631,59
8/6/2025 2:30,23.0117,72.5705,27
8/6/2025 2:30,23.006,72.5835,65
8/6/2025 2:30,23.0059,72.59100000000001,68
8/6/2025 2:30,23.0337,72.5525,22
8/6/2025 2:30,23.0315,72.5647,32
8/6/2025 2:30,23.0299,72.57279999999999,16
8/6/2025 2:30,23.0291,72.5803,0
8/6/2025 2:30,23.0284,72.5915,16
8/6/2025 2:45,23.0172,72.5546,2
8/6/2025 2:45,23.0221,72.5578,74
8/6/2025 2:45,23.0205,72.57289999999999,3
8/6/2025 2:45,23.0236,72.5836,78
8/6/2025 2:45,23.0187,72.5917,36
8/6/2025 2:45,22.9881,72.5533,71
8/6/2025 2:45,22.9863,72.5616,46
8/6/2025 2:45,22.9942,72.57379999999999,68
8/6/2025 2:45,22.9924,72.5766,67
8/6/2025 2:45,22.9914,72.59060000000001,85
8/6/2025 2:45,22.9841,72.5523,52
8/6/2025 2:45,22.9795,72.5579,86
8/6/2025 2:45,22.9848,72.56729999999999,48
8/6/2025 2:45,22.9773,72.5822,43
8/6/2025 2:45,22.9825,72.5926,86
8/6/2025 2:45,23.0137,72.5469,48
8/6/2025 2:45,23.0134,72.5557,88
8/6/2025 2:45,23.0058,72.57159999999999,80
8/6/2025 2:45,23.0102,72.579,69
8/6/2025 2:45,23.0145,72.5899,64
8/6/2025 2:45,23.0329,72.5532,13
8/6/2025 2:45,23.0284,72.55930000000001,72
8/6/2025 2:45,23.033900000000003,72.5736,0
8/6/2025 2:45,23.0261,72.5807,1
8/6/2025 2:45,23.0305,72.59230000000001,81
8/6/2025 3:00,23.021,72.5476,46
8/6/2025 3:00,23.0223,72.558,38
8/6/2025 3:00,23.0159,72.56809999999999,88
8/6/2025 3:00,23.0209,72.5812,24
8/6/2025 3:00,23.0229,72.5881,79
8/6/2025 3:00,22.985999999999997,72.5482,48
8/6/2025 3:00,22.9867,72.5627,34
8/6/2025 3:00,22.9893,72.5685,74
8/6/2025 3:00,22.991899999999998,72.5803,11
8/6/2025 3:00,22.9939,72.5947,24
8/6/2025 3:00,22.9811,72.5522,54
8/6/2025 3:00,22.9822,72.5638,67
8/6/2025 3:00,22.9799,72.5688,46
8/6/2025 3:00,22.9777,72.582,0
8/6/2025 3:00,22.9817,72.5877,81
8/6/2025 3:00,23.0106,72.5483,67
8/6/2025 3:00,23.013900000000003,72.557,96
8/6/2025 3:00,23.010900000000003,72.5667,47
8/6/2025 3:00,23.0077,72.5813,15
8/6/2025 3:00,23.008300000000002,72.5874,8
8/6/2025 3:00,23.0333,72.5475,25
8/6/2025 3:00,23.0319,72.5569,23
8/6/2025 3:00,23.029400000000003,72.5692,46
8/6/2025 3:00,23.028000000000002,72.5808,76
8/6/2025 3:00,23.0301,72.5928,52
8/6/2025 3:15,23.0196,72.5533,80
8/6/2025 3:15,23.0196,72.5594,78
8/6/2025 3:15,23.0159,72.5722,75
8/6/2025 3:15,23.016,72.5777,46
8/6/2025 3:15,23.0243,72.59140000000001,18
8/6/2025 3:15,22.9943,72.5469,37
8/6/2025 3:15,22.9928,72.5575,97
8/6/2025 3:15,22.990099999999998,72.56519999999999,97
8/6/2025 3:15,22.994,72.5767,10
8/6/2025 3:15,22.9895,72.5908,18
8/6/2025 3:15,22.9847,72.5455,68
8/6/2025 3:15,22.9792,72.5644,97
8/6/2025 3:15,22.9771,72.5697,18
8/6/2025 3:15,22.982,72.5821,43
8/6/2025 3:15,22.9833,72.5942,78
8/6/2025 3:15,23.007800000000003,72.5476,22
8/6/2025 3:15,23.0057,72.5631,59
8/6/2025 3:15,23.0138,72.5653,91
8/6/2025 3:15,23.005300000000002,72.5803,94
8/6/2025 3:15,23.007900000000003,72.5937,99
8/6/2025 3:15,23.0346,72.5463,50
8/6/2025 3:15,23.0276,72.5647,100
8/6/2025 3:15,23.0334,72.57249999999999,22
8/6/2025 3:15,23.0253,72.5762,92
8/6/2025 3:15,23.028000000000002,72.58800000000001,15
8/6/2025 3:30,23.0204,72.5467,70
8/6/2025 3:30,23.0215,72.5608,42
8/6/2025 3:30,23.0235,72.57119999999999,54
8/6/2025 3:30,23.0162,72.5813,83
8/6/2025 3:30,23.0198,72.5851,80
8/6/2025 3:30,22.988899999999997,72.5466,34
8/6/2025 3:30,22.990699999999997,72.5624,63
8/6/2025 3:30,22.990099999999998,72.57279999999999,2
8/6/2025 3:30,22.988,72.585,90
8/6/2025 3:30,22.9878,72.5946,21
8/6/2025 3:30,22.9767,72.5489,91
8/6/2025 3:30,22.9843,72.5558,29
8/6/2025 3:30,22.9813,72.5663,60
8/6/2025 3:30,22.9811,72.5785,94
8/6/2025 3:30,22.9791,72.59190000000001,96
8/6/2025 3:30,23.0117,72.5501,55
8/6/2025 3:30,23.0121,72.55850000000001,62
8/6/2025 3:30,23.009400000000003,72.574,22
8/6/2025 3:30,23.0091,72.5848,47
8/6/2025 3:30,23.0088,72.5904,99
8/6/2025 3:30,23.0291,72.5521,15
8/6/2025 3:30,23.032,72.557,63
8/6/2025 3:30,23.0343,72.5697,54
8/6/2025 3:30,23.03,72.57939999999999,1
8/6/2025 3:30,23.027,72.5947,99
8/6/2025 3:45,23.0187,72.5526,33
8/6/2025 3:45,23.0168,72.5607,40
8/6/2025 3:45,23.0168,72.574,69
8/6/2025 3:45,23.0244,72.5779,80
8/6/2025 3:45,23.0188,72.5921,75
8/6/2025 3:45,22.987599999999997,72.5486,69
8/6/2025 3:45,22.9942,72.55850000000001,65
8/6/2025 3:45,22.988899999999997,72.57409999999999,63
8/6/2025 3:45,22.9867,72.5792,78
8/6/2025 3:45,22.993599999999997,72.5898,89
8/6/2025 3:45,22.9847,72.55,36
8/6/2025 3:45,22.9811,72.56020000000001,99
8/6/2025 3:45,22.9776,72.5684,35
8/6/2025 3:45,22.9766,72.5797,68
8/6/2025 3:45,22.9753,72.595,19
8/6/2025 3:45,23.011000000000003,72.54899999999999,68
8/6/2025 3:45,23.009600000000002,72.555,79
8/6/2025 3:45,23.0056,72.5697,44
8/6/2025 3:45,23.014000000000003,72.5752,62
8/6/2025 3:45,23.0121,72.5869,70
8/6/2025 3:45,23.0258,72.5522,70
8/6/2025 3:45,23.026,72.558,86
8/6/2025 3:45,23.0292,72.5662,99
8/6/2025 3:45,23.0289,72.5837,95
8/6/2025 3:45,23.03,72.5934,39
8/6/2025 4:00,23.020599999999998,72.5533,70
8/6/2025 4:00,23.019199999999998,72.5631,5
8/6/2025 4:00,23.019099999999998,72.56859999999999,31
8/6/2025 4:00,23.0242,72.5837,88
8/6/2025 4:00,23.0195,72.59360000000001,40
8/6/2025 4:00,22.9913,72.5514,58
8/6/2025 4:00,22.9912,72.5647,83
8/6/2025 4:00,22.9929,72.5701,45
8/6/2025 4:00,22.9854,72.576,93
8/6/2025 4:00,22.9869,72.58890000000001,4
8/6/2025 4:00,22.9815,72.548,1
8/6/2025 4:00,22.9843,72.562,28
8/6/2025 4:00,22.9752,72.57,3
8/6/2025 4:00,22.9783,72.5806,18
8/6/2025 4:00,22.9811,72.5852,49
8/6/2025 4:00,23.005000000000003,72.55069999999999,96
8/6/2025 4:00,23.0106,72.5629,83
8/6/2025 4:00,23.0148,72.5748,85
8/6/2025 4:00,23.014300000000002,72.5761,72
8/6/2025 4:00,23.0121,72.5913,30
8/6/2025 4:00,23.0284,72.54729999999999,67
8/6/2025 4:00,23.0301,72.5598,45
8/6/2025 4:00,23.029400000000003,72.57159999999999,79
8/6/2025 4:00,23.0304,72.5785,56
8/6/2025 4:00,23.0319,72.5904,86
8/6/2025 4:15,23.0182,72.5484,72
8/6/2025 4:15,23.0219,72.561,46
8/6/2025 4:15,23.0185,72.57379999999999,21
8/6/2025 4:15,23.0197,72.5842,2
8/6/2025 4:15,23.0225,72.5925,15
8/6/2025 4:15,22.9878,72.5526,53
8/6/2025 4:15,22.9896,72.5634,79
8/6/2025 4:15,22.991999999999997,72.5683,82
8/6/2025 4:15,22.9863,72.58449999999999,55
8/6/2025 4:15,22.9913,72.5946,68
8/6/2025 4:15,22.9836,72.5489,47
8/6/2025 4:15,22.9792,72.56320000000001,6
8/6/2025 4:15,22.979,72.57329999999999,39
8/6/2025 4:15,22.9833,72.5829,8
8/6/2025 4:15,22.9768,72.5911,7
8/6/2025 4:15,23.009300000000003,72.551,57
8/6/2025 4:15,23.0084,72.5594,16
8/6/2025 4:15,23.014400000000002,72.56509999999999,61
8/6/2025 4:15,23.0061,72.58409999999999,85
8/6/2025 4:15,23.007900000000003,72.5907,76
8/6/2025 4:15,23.0253,72.5472,81
8/6/2025 4:15,23.029500000000002,72.5581,41
8/6/2025 4:15,23.031000000000002,72.574,82
8/6/2025 4:15,23.028100000000002,72.5838,18
8/6/2025 4:15,23.0348,72.5938,53
8/6/2025 4:30,23.0212,72.5522,16
8/6/2025 4:30,23.0155,72.5556,37
8/6/2025 4:30,23.0245,72.57369999999999,50
8/6/2025 4:30,23.0165,72.5788,38
8/6/2025 4:30,23.0208,72.58760000000001,43
8/6/2025 4:30,22.9882,72.54809999999999,97
8/6/2025 4:30,22.985799999999998,72.56320000000001,3
8/6/2025 4:30,22.988799999999998,72.568,81
8/6/2025 4:30,22.9927,72.57509999999999,22
8/6/2025 4:30,22.988999999999997,72.5934,52
8/6/2025 4:30,22.9806,72.5538,39
8/6/2025 4:30,22.9769,72.5634,49
8/6/2025 4:30,22.9797,72.5719,48
8/6/2025 4:30,22.9845,72.5812,51
8/6/2025 4:30,22.9832,72.58720000000001,25
8/6/2025 4:30,23.011200000000002,72.5512,22
8/6/2025 4:30,23.012,72.5616,9
8/6/2025 4:30,23.012400000000003,72.5666,30
8/6/2025 4:30,23.013900000000003,72.5759,88
8/6/2025 4:30,23.011100000000003,72.5851,72
8/6/2025 4:30,23.0349,72.54979999999999,56
8/6/2025 4:30,23.0321,72.56360000000001,66
8/6/2025 4:30,23.032700000000002,72.5662,19
8/6/2025 4:30,23.0252,72.5837,72
8/6/2025 4:30,23.0321,72.5908,12
8/6/2025 4:45,23.0171,72.5465,57
8/6/2025 4:45,23.0248,72.5608,68
8/6/2025 4:45,23.0242,72.57169999999999,58
8/6/2025 4:45,23.0233,72.5758,46
8/6/2025 4:45,23.017,72.59190000000001,26
8/6/2025 4:45,22.985599999999998,72.54679999999999,51
8/6/2025 4:45,22.987299999999998,72.5627,98
8/6/2025 4:45,22.9869,72.56979999999999,95
8/6/2025 4:45,22.9897,72.5789,1
8/6/2025 4:45,22.992099999999997,72.5925,96
8/6/2025 4:45,22.985,72.54939999999999,83
8/6/2025 4:45,22.9801,72.5567,95
8/6/2025 4:45,22.9804,72.5744,23
8/6/2025 4:45,22.9835,72.5822,99
8/6/2025 4:45,22.9844,72.5905,93
8/6/2025 4:45,23.0071,72.5513,31
8/6/2025 4:45,23.0058,72.562,85
8/6/2025 4:45,23.006500000000003,72.5736,62
8/6/2025 4:45,23.005300000000002,72.5817,70
8/6/2025 4:45,23.0058,72.59490000000001,31
8/6/2025 4:45,23.0253,72.5485,55
8/6/2025 4:45,23.0277,72.5551,73
8/6/2025 4:45,23.0253,72.56859999999999,51
8/6/2025 4:45,23.0321,72.5792,75
8/6/2025 4:45,23.0268,72.59400000000001,79
8/6/2025 5:00,23.0239,72.5523,2
8/6/2025 5:00,23.022199999999998,72.5594,8
8/6/2025 5:00,23.02,72.5732,87
8/6/2025 5:00,23.0159,72.58239999999999,100
8/6/2025 5:00,23.0186,72.5926,33
8/6/2025 5:00,22.988999999999997,72.5523,57
8/6/2025 5:00,22.9939,72.5639,59
8/6/2025 5:00,22.993799999999997,72.5701,43
8/6/2025 5:00,22.9929,72.5806,0
8/6/2025 5:00,22.993599999999997,72.5911,60
8/6/2025 5:00,22.9799,72.55449999999999,34
8/6/2025 5:00,22.977,72.563,1
8/6/2025 5:00,22.980800000000002,72.56569999999999,41
8/6/2025 5:00,22.9782,72.5848,16
8/6/2025 5:00,22.9816,72.5857,92
8/6/2025 5:00,23.009700000000002,72.5475,44
8/6/2025 5:00,23.007900000000003,72.56400000000001,74
8/6/2025 5:00,23.0107,72.57249999999999,6
8/6/2025 5:00,23.012400000000003,72.5758,49
8/6/2025 5:00,23.007800000000003,72.5857,80
8/6/2025 5:00,23.0307,72.5459,8
8/6/2025 5:00,23.0345,72.5557,48
8/6/2025 5:00,23.0314,72.57409999999999,57
8/6/2025 5:00,23.033,72.5793,7
8/6/2025 5:00,23.030800000000003,72.5942,8
8/6/2025 5:15,23.0157,72.5513,22
8/6/2025 5:15,23.0249,72.55930000000001,84
8/6/2025 5:15,23.0188,72.56819999999999,80
8/6/2025 5:15,23.0178,72.58279999999999,13
8/6/2025 5:15,23.0214,72.5907,65
8/6/2025 5:15,22.988,72.5527,64
8/6/2025 5:15,22.985799999999998,72.5634,39
8/6/2025 5:15,22.9879,72.56909999999999,85
8/6/2025 5:15,22.9881,72.5826,36
8/6/2025 5:15,22.991799999999998,72.58670000000001,74
8/6/2025 5:15,22.9802,72.55,12
8/6/2025 5:15,22.9847,72.56360000000001,85
8/6/2025 5:15,22.9759,72.5748,25
8/6/2025 5:15,22.9805,72.5782,46
8/6/2025 5:15,22.9796,72.58630000000001,69
8/6/2025 5:15,23.008100000000002,72.55149999999999,99
8/6/2025 5:15,23.012800000000002,72.5617,7
8/6/2025 5:15,23.0149,72.56819999999999,98
8/6/2025 5:15,23.006500000000003,72.5788,69
8/6/2025 5:15,23.0085,72.5943,97
8/6/2025 5:15,23.0289,72.5475,72
8/6/2025 5:15,23.0348,72.5625,13
8/6/2025 5:15,23.0334,72.5723,91
8/6/2025 5:15,23.0255,72.5839,41
8/6/2025 5:15,23.0267,72.5857,44
8/6/2025 5:30,23.016099999999998,72.5495,99
8/6/2025 5:30,23.024,72.5607,0
8/6/2025 5:30,23.0225,72.57279999999999,26
8/6/2025 5:30,23.0196,72.58409999999999,52
8/6/2025 5:30,23.0213,72.5857,23
8/6/2025 5:30,22.9864,72.5548,12
8/6/2025 5:30,22.9855,72.562,1
8/6/2025 5:30,22.9862,72.5688,23
8/6/2025 5:30,22.987599999999997,72.5783,91
8/6/2025 5:30,22.988899999999997,72.5946,77
8/6/2025 5:30,22.9761,72.54899999999999,64
8/6/2025 5:30,22.983,72.5595,64
8/6/2025 5:30,22.9814,72.5662,42
8/6/2025 5:30,22.9807,72.579,36
8/6/2025 5:30,22.9801,72.5922,47
8/6/2025 5:30,23.014000000000003,72.5534,62
8/6/2025 5:30,23.011300000000002,72.55720000000001,16
8/6/2025 5:30,23.006600000000002,72.56689999999999,34
8/6/2025 5:30,23.005000000000003,72.58149999999999,57
8/6/2025 5:30,23.010800000000003,72.5917,39
8/6/2025 5:30,23.026600000000002,72.5487,97
8/6/2025 5:30,23.0331,72.5597,2
8/6/2025 5:30,23.029400000000003,72.5667,84
